id,refid,pred,disp,para,p_fam,p_g,p_sp,sp,a_g,a_sp,continent,log_avg_diam,log_ant_size,disp_self,disp_myrm,disp_vert,disp_wind,plant_sp,h_sp,omni_sp,hab_forest,hab_shrubland,hab_desert,hab_grassland,hab_crop,hab_urban,lform_annual,lform_perenniel,ghab_forbherb,ghab_graminoid,ghab_shrubtree,ghab_other,shape_longnarrow,shape_round,shape_sphere,shape_odd,surface_smooth,surface_middle,surface_rugous,surface_appendage,lform,ghab,shape,surface,hab,country,diam_min,diam_max,avg_diam,ant_lmin,ant_lmax,ant_size,myrm,depo,disp.prob1,pred.prob1,para.prob1,result,dispersal,diet
7567,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7568,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7569,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7570,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7571,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7572,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7573,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7574,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7575,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7576,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,lusitanicus,Europe,0.77815125,0.62838893,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,4.5,4.25,0,0,0.921342149,0.071952117,0.000121348,disp,zoo.an,plant
7585,715,0,1,0,Fabaceae,Ornithopus,perpusillus,Ornithopus perpusillus,Messor,structor,Europe,0.230448921,0.698970004,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Portugal,1.7,1.7,1.7,4,6,5,0,0,0.918945245,0.034638599,5.67E-06,disp,anemo,plant
7586,715,0,1,0,Fabaceae,Ornithopus,perpusillus,Ornithopus perpusillus,Messor,structor,Europe,0.230448921,0.698970004,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Portugal,1.7,1.7,1.7,4,6,5,0,0,0.918945245,0.034638599,5.67E-06,disp,anemo,plant
7587,715,0,1,0,Fabaceae,Ornithopus,perpusillus,Ornithopus perpusillus,Messor,structor,Europe,0.230448921,0.698970004,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,annual,forb_herb,round,smooth,forest,Portugal,1.7,1.7,1.7,4,6,5,0,0,0.918945245,0.034638599,5.67E-06,disp,anemo,plant
7591,715,0,1,0,Asteraceae,Hieracium,pilosella,Hieracium pilosella,Messor,structor,Europe,0.243038049,0.698970004,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,perennial,forb_herb,long_narrow,middle,forest,Portugal,1.5,2,1.75,4,6,5,0,0,0.963797761,0.006482679,0.001362052,disp,anemo,plant
7592,715,0,1,0,Asteraceae,Solidago,,Solidago ,Messor,structor,Europe,0.477121255,0.698970004,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,perennial,forb_herb,long_narrow,rugous,forest,Portugal,2,4,3,4,6,5,0,0,0.959580891,0.007205397,0.001675617,disp,anemo,plant
7622,715,0,1,0,Poaceae,Bromus,,Bromus ,Messor,structor,Europe,1.041392685,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,7,15,11,4,6,5,0,0,0.92003801,0.075810282,0.000131364,disp,zoo.an,plant
7623,715,0,1,0,Poaceae,Bromus,commutatus,Bromus commutatus,Messor,structor,Europe,1.096910013,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,10,15,12.5,4,6,5,0,0,0.918016092,0.077597756,0.000137989,disp,zoo.an,plant
7624,715,0,1,0,Poaceae,Bromus,commutatus,Bromus commutatus,Messor,structor,Europe,1.096910013,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,10,15,12.5,4,6,5,0,0,0.918016092,0.077597756,0.000137989,disp,zoo.an,plant
7625,715,0,1,0,Poaceae,Bromus,commutatus,Bromus commutatus,Messor,structor,Europe,1.096910013,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,10,15,12.5,4,6,5,0,0,0.918016092,0.077597756,0.000137989,disp,zoo.an,plant
7626,715,0,1,0,Poaceae,Bromus,commutatus,Bromus commutatus,Messor,structor,Europe,1.096910013,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,10,15,12.5,4,6,5,0,0,0.918016092,0.077597756,0.000137989,disp,zoo.an,plant
7627,715,0,1,0,Poaceae,Bromus,commutatus,Bromus commutatus,Messor,structor,Europe,1.096910013,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,10,15,12.5,4,6,5,0,0,0.918016092,0.077597756,0.000137989,disp,zoo.an,plant
7628,715,0,1,0,Poaceae,Bromus,commutatus,Bromus commutatus,Messor,structor,Europe,1.096910013,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,10,15,12.5,4,6,5,0,0,0.918016092,0.077597756,0.000137989,disp,zoo.an,plant
7629,715,0,1,0,Poaceae,Bromus,diandrus,Bromus diandrus,Messor,structor,Europe,1.176091259,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,both,graminoid,long_narrow,middle,forest,Portugal,15,15,15,4,6,5,0,0,0.942823568,0.033557178,0.000148021,disp,zoo.an,plant
7630,715,0,1,0,Poaceae,Bromus,diandrus,Bromus diandrus,Messor,structor,Europe,1.176091259,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,both,graminoid,long_narrow,middle,forest,Portugal,15,15,15,4,6,5,0,0,0.942823568,0.033557178,0.000148021,disp,zoo.an,plant
7631,715,0,1,0,Poaceae,Bromus,diandrus,Bromus diandrus,Messor,structor,Europe,1.176091259,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,both,graminoid,long_narrow,middle,forest,Portugal,15,15,15,4,6,5,0,0,0.942823568,0.033557178,0.000148021,disp,zoo.an,plant
7632,715,0,1,0,Poaceae,Bromus,diandrus,Bromus diandrus,Messor,structor,Europe,1.176091259,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,both,graminoid,long_narrow,middle,forest,Portugal,15,15,15,4,6,5,0,0,0.942823568,0.033557178,0.000148021,disp,zoo.an,plant
7633,715,0,1,0,Poaceae,Bromus,diandrus,Bromus diandrus,Messor,structor,Europe,1.176091259,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,both,graminoid,long_narrow,middle,forest,Portugal,15,15,15,4,6,5,0,0,0.942823568,0.033557178,0.000148021,disp,zoo.an,plant
7634,715,0,1,0,Poaceae,Bromus,hordeaceus,Bromus hordeaceus,Messor,structor,Europe,0.977723605,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,8,11,9.5,4,6,5,0,0,0.922300692,0.073806927,0.000124156,disp,zoo.an,plant
7635,715,0,1,0,Poaceae,Bromus,hordeaceus,Bromus hordeaceus,Messor,structor,Europe,0.977723605,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,8,11,9.5,4,6,5,0,0,0.922300692,0.073806927,0.000124156,disp,zoo.an,plant
7636,715,0,1,0,Poaceae,Bromus,hordeaceus,Bromus hordeaceus,Messor,structor,Europe,0.977723605,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,8,11,9.5,4,6,5,0,0,0.922300692,0.073806927,0.000124156,disp,zoo.an,plant
7637,715,0,1,0,Poaceae,Bromus,ramosus,Bromus ramosus,Messor,structor,Europe,1.06069784,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,perennial,graminoid,long_narrow,middle,forest,Portugal,10,13,11.5,4,6,5,0,0,0.945793017,0.031896765,0.007236157,disp,zoo.an,plant
7638,715,0,1,0,Poaceae,Bromus,ramosus,Bromus ramosus,Messor,structor,Europe,1.06069784,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,perennial,graminoid,long_narrow,middle,forest,Portugal,10,13,11.5,4,6,5,0,0,0.945793017,0.031896765,0.007236157,disp,zoo.an,plant
7639,715,0,1,0,Poaceae,Bromus,ramosus,Bromus ramosus,Messor,structor,Europe,1.06069784,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,perennial,graminoid,long_narrow,middle,forest,Portugal,10,13,11.5,4,6,5,0,0,0.945793017,0.031896765,0.007236157,disp,zoo.an,plant
7640,715,0,1,0,Poaceae,Bromus,tectorum,Bromus tectorum,Messor,structor,Europe,0.875061263,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,7,8,7.5,4,6,5,0,0,0.925825863,0.070679058,0.000113357,disp,zoo.an,plant
7641,715,0,1,0,Poaceae,Bromus,tectorum,Bromus tectorum,Messor,structor,Europe,0.875061263,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,7,8,7.5,4,6,5,0,0,0.925825863,0.070679058,0.000113357,disp,zoo.an,plant
7642,715,0,1,0,Poaceae,Bromus,tectorum,Bromus tectorum,Messor,structor,Europe,0.875061263,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,7,8,7.5,4,6,5,0,0,0.925825863,0.070679058,0.000113357,disp,zoo.an,plant
7643,715,0,1,0,Poaceae,Bromus,tectorum,Bromus tectorum,Messor,structor,Europe,0.875061263,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,7,8,7.5,4,6,5,0,0,0.925825863,0.070679058,0.000113357,disp,zoo.an,plant
7644,715,0,1,0,Poaceae,Cynosurus,echinatus,Cynosurus echinatus,Messor,structor,Europe,0.653212514,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,4,5,4.5,4,6,5,0,0,0.932946018,0.064334213,9.31E-05,disp,zoo.an,plant
7654,715,0,1,0,Poaceae,Spartina,,Spartina ,Messor,structor,Europe,1.176091259,0.698970004,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,perennial,graminoid,round,middle,forest,Portugal,10,20,15,4,6,5,0,0,0.867269204,0.071028845,0.00184825,disp,anemo,plant
7655,715,0,1,0,Poaceae,Vulpia,bromoides,Vulpia bromoides,Messor,structor,Europe,0.954242509,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,8,10,9,4,6,5,0,0,0.923120266,0.073080466,0.000121599,disp,zoo.an,plant
7656,715,0,1,0,Poaceae,Vulpia,bromoides,Vulpia bromoides,Messor,structor,Europe,0.954242509,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,8,10,9,4,6,5,0,0,0.923120266,0.073080466,0.000121599,disp,zoo.an,plant
7657,715,0,1,0,Poaceae,Vulpia,ciliata,Vulpia ciliata,Messor,structor,Europe,0.720159303,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,4,6.5,5.25,4,6,5,0,0,0.930866972,0.066190847,9.88E-05,disp,zoo.an,plant
7658,715,0,1,0,Poaceae,Vulpia,ciliata,Vulpia ciliata,Messor,structor,Europe,0.720159303,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,4,6.5,5.25,4,6,5,0,0,0.930866972,0.066190847,9.88E-05,disp,zoo.an,plant
7659,715,0,1,0,Poaceae,Vulpia,fasciculata,Vulpia fasciculata,Messor,structor,Europe,0.875061263,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,10,7.5,4,6,5,0,0,0.925825863,0.070679058,0.000113357,disp,zoo.an,plant
7660,715,0,1,0,Poaceae,Vulpia,membranacea,Vulpia membranacea,Messor,structor,Europe,0.84509804,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,4,10,7,4,6,5,0,0,0.926826662,0.069789496,0.000110386,disp,zoo.an,plant
7661,715,0,1,0,Poaceae,Vulpia,membranacea,Vulpia membranacea,Messor,structor,Europe,0.84509804,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,4,10,7,4,6,5,0,0,0.926826662,0.069789496,0.000110386,disp,zoo.an,plant
7662,715,0,1,0,Poaceae,Vulpia,membranacea,Vulpia membranacea,Messor,structor,Europe,0.84509804,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,4,10,7,4,6,5,0,0,0.926826662,0.069789496,0.000110386,disp,zoo.an,plant
7663,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,structor,Europe,0.77815125,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,6,5,0,0,0.929017947,0.067839255,0.000104027,disp,zoo.an,plant
7664,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,structor,Europe,0.77815125,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,6,5,0,0,0.929017947,0.067839255,0.000104027,disp,zoo.an,plant
7665,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,structor,Europe,0.77815125,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,6,5,0,0,0.929017947,0.067839255,0.000104027,disp,zoo.an,plant
7666,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,structor,Europe,0.77815125,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,6,5,0,0,0.929017947,0.067839255,0.000104027,disp,zoo.an,plant
7667,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,structor,Europe,0.77815125,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,6,5,0,0,0.929017947,0.067839255,0.000104027,disp,zoo.an,plant
7668,715,0,1,0,Poaceae,Vulpia,myuros,Vulpia myuros,Messor,structor,Europe,0.77815125,0.698970004,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,7,6,4,6,5,0,0,0.929017947,0.067839255,0.000104027,disp,zoo.an,plant
7673,715,0,1,0,Poaceae,Vulpia,fasciculata,Vulpia fasciculata,Tetramorium,caespitum,Europe,0.875061263,0.301029996,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,forest,Portugal,5,10,7.5,1.75,2.25,2,0,0,0.800807543,0.064171053,0.000147741,disp,zoo.an,other
7674,716,1,0,0,Poaceae,Hordeum,vulgare,Hordeum vulgare,Messor,barbarus,Europe,1.041392685,0.68797462,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,annual,graminoid,round,smooth,human,Spain,8,14,11,3.75,6,4.875,0,1,0.892962286,0.070933868,2.15E-05,pred,zoo.an,plant
7682,724,1,0,0,Anacardiaceae,Rhus,copallinum,Rhus copallinum,Pogonomyrmex,badius,North_America,0.439332694,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,USA,2.5,3,2.75,4,5,4.5,0,0,0.477033608,0.474545697,0.032413759,pred,zoo,plant
7683,724,1,0,0,Anacardiaceae,Rhus,glabra,Rhus glabra,Pogonomyrmex,badius,North_America,0.397940009,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,USA,2,3,2.5,4,5,4.5,0,0,0.482089773,0.469855554,0.031436535,pred,zoo,plant
7686,724,1,0,0,Asteraceae,Chrysopsis,lanuginosa,Chrysopsis lanuginosa,Pogonomyrmex,badius,North_America,0.352182518,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,perennial,forb_herb,odd,appendage,forest,USA,2,2.5,2.25,4,5,4.5,0,0,0.810255489,0.333424528,0.006848612,pred,zoo,plant
7696,724,1,0,0,Ericaceae,Gaylussacia,dumosa,Gaylussacia dumosa,Pogonomyrmex,badius,North_America,0.217483944,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,perennial,shrub_tree,round,middle,forest,USA,1.5,1.8,1.65,4,5,4.5,0,0,0.504162016,0.449481158,0.027499533,pred,zoo,plant
7716,724,1,0,0,Phytolaccaceae,Phytolacca,americana,Phytolacca americana,Pogonomyrmex,badius,North_America,0.477121255,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,3,3,3,4,5,4.5,0,0,0.646827637,0.352073709,0.013144301,pred,zoo,plant
7717,724,1,0,0,Pinaceae,Pinus,elliottii,Pinus elliottii,Pogonomyrmex,badius,North_America,0.698970004,0.653212514,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,USA,4,6,5,4,5,4.5,0,0,0.358436429,0.497534767,0.001520292,pred,anemo,plant
7718,724,1,0,0,Pinaceae,Pinus,palustris,Pinus palustris,Pogonomyrmex,badius,North_America,1.096910013,0.653212514,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,USA,10,15,12.5,4,5,4.5,0,0,0.314984198,0.542660913,0.0020593,pred,anemo,plant
7719,724,1,0,0,Pinaceae,Pinus,taeda,Pinus taeda,Pogonomyrmex,badius,North_America,0.740362689,0.653212514,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,perennial,shrub_tree,odd,middle,forest,USA,5,6,5.5,4,5,4.5,0,0,0.353791227,0.502239454,0.001569057,pred,anemo,plant
7721,724,1,0,0,Poaceae,Digitaria,,Digitaria ,Pogonomyrmex,badius,North_America,0.33243846,0.653212514,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,perennial,graminoid,long_narrow,appendage,forest,USA,1.8,2.5,2.15,4,5,4.5,0,0,0.747928532,0.445824833,0.008732507,pred,zoo.an,plant
7722,724,1,0,0,Poaceae,Digitaria,,Digitaria ,Pogonomyrmex,badius,North_America,0.33243846,0.653212514,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,perennial,graminoid,long_narrow,appendage,forest,USA,1.8,2.5,2.15,4,5,4.5,0,0,0.747928532,0.445824833,0.008732507,pred,zoo.an,plant
7727,724,1,0,0,Rosaceae,Rubus,trivialis,Rubus trivialis,Pogonomyrmex,badius,North_America,0.511883361,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,perennial,shrub_tree,odd,rugous,forest,USA,2.5,4,3.25,4,5,4.5,0,0,0.379754175,0.476288147,0.019769403,pred,zoo,plant
7729,724,1,0,0,Smilacaceae,Smilax,auriculata,Smilax auriculata,Pogonomyrmex,badius,North_America,0.77815125,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,perennial,shrub_tree,round,smooth,forest,USA,5,7,6,4,5,4.5,0,0,0.435915139,0.513031077,0.041591301,pred,zoo,plant
7730,724,1,0,0,Vitaceae,Vitis,rotundifolia,Vitis rotundifolia,Pogonomyrmex,badius,North_America,1.217483944,0.653212514,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,perennial,forb_herb,round,smooth,forest,USA,8,25,16.5,4,5,4.5,0,0,0.560396247,0.432088343,0.022911457,pred,zoo,plant
7748,728,0,1,0,Poaceae,Oryza,sativa,Oryza sativa,Pheidole,unknown,South_America,0.77815125,0.301029996,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,grassland,Brazil,5,7,6,1.5,2.5,2,1,1,0.174676023,0.796072204,0.001138257,disp,zoo.an,other
7749,728,0,1,0,Poaceae,Oryza,sativa,Oryza sativa,Pheidole,unknown,South_America,0.77815125,0.301029996,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,grassland,Brazil,5,7,6,1.5,2.5,2,1,1,0.174676023,0.796072204,0.001138257,disp,zoo.an,other
7750,728,0,1,0,Poaceae,Oryza,sativa,Oryza sativa,Pheidole,unknown,South_America,0.77815125,0.301029996,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,grassland,Brazil,5,7,6,1.5,2.5,2,1,1,0.174676023,0.796072204,0.001138257,disp,zoo.an,other
7751,728,0,1,0,Poaceae,Oryza,sativa,Oryza sativa,Solenopsis,invicta,South_America,0.77815125,0.327358934,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,annual,graminoid,long_narrow,middle,grassland,Brazil,5,7,6,2,2.25,2.125,1,1,0.180724716,0.792213171,0.001074764,disp,zoo.an,other
